id,num_of_admin_pages,admin_page_duration,num_of_info_pages,info_page_duration,num_of_product_pages,product_page_duration,total_duration,BounceRates,ExitRates,PageValues,closeness_to_holiday,Month,device,internet_browser,Region,user_type,Weekend,A,B,C,D,purchase
1048,3,130.8333333,1,109.0 minutes,47,1813.208333 minutes,,0,0.002083333,0,0,Mar,2,chrome_99.1.3,3,Returning_Visitor,TRUE,c_2,95.99546381,log404,,0
1049,0,0,0,0.0 minutes,4,102.0 minutes,102,0,0.05,0,0,Mar,2,,3,Returning_Visitor,FALSE,c_2,72.0876777,log404,,0
1050,2,27,0,0.0 minutes,23,1278.090909 minutes,,0,0.008333333,0,0,Mar,2,chrome_99.1.4,2,New_Visitor,TRUE,c_2,121.6992783,log202,,0
1051,0,0,0,0.0 minutes,3,25.0 minutes,,0,0.066666667,0,0,Mar,1,safari_14,4,Returning_Visitor,FALSE,,117.7475565,log400,,0
1052,0,0,2,,38,996.5166667 minutes,,0.000854701,0.016544567,0,0,Mar,2,chrome_98.0.1,3,Returning_Visitor,FALSE,c_2,103.0537182,log200,,0
1053,0,0,0,0.0 minutes,6,69.5 minutes,69.5,0,0.033333333,0,0,Mar,2,chrome_89,7,Returning_Visitor,FALSE,c_1,92.71108188,log400,,0
1054,,0,0,0.0 minutes,,1530.248485 minutes,,0.005128205,0.029795821,0,0,Mar,3,,1,Returning_Visitor,FALSE,c_2,87.36554884,log404,,0
1055,2,12,,0.0 minutes,43,2595.280952 minutes,,0.009090909,0.025378788,0,0,Mar,2,edge_97.0.1072.76,7,Returning_Visitor,FALSE,,99.31956231,log8080,4.826132322,0
1056,0,0,0,0.0 minutes,12,471.5 minutes,471.5,0.016666667,0.066666667,0,0,Mar,1,safari_14,6,Returning_Visitor,FALSE,c_3,116.2927435,log202,,0
1057,11,281.6309524,0,0.0 minutes,54,923.6757353 minutes,1205.306688,0,0.012261867,5.150663602,0,Mar,1,safari_15.2,7,Returning_Visitor,FALSE,c_2,89.00540559,log_100,,0
1058,0,0,0,0.0 minutes,10,153.0 minutes,153,0.02,0.04,0,0,Mar,1,,4,Returning_Visitor,TRUE,c_1,103.3471306,log404,,0
1059,9,160,,0.0 minutes,,3946.008333 minutes,4106.008333,0.007272727,0.011515152,20.32388105,0,Mar,,browser_6_v19,1,Returning_Visitor,TRUE,c_8,107.2902387,log_100,,1
1060,0,,0,0.0 minutes,26,648.4 minutes,,0,0.018,0,0,Mar,1,safari_13,1,Returning_Visitor,TRUE,c_3,103.3142968,log400,,0
1061,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Mar,3,chrome_99.1.4,3,Returning_Visitor,FALSE,c_2,80.88812033,log404,,0
1062,0,0,0,0.0 minutes,21,263.0 minutes,263,0.00952381,0.030952381,0,0,Mar,2,browser_6_v9,1,Returning_Visitor,FALSE,c_3,103.6285708,log404,,0
1063,0,0,,0.0 minutes,6,193.0 minutes,193,0,0.033333333,0,0,Mar,,safari_14.1,3,Returning_Visitor,TRUE,c_3,100.702418,log404,,0
1064,0,0,0,0.0 minutes,8,116.0 minutes,116,0.025,0.1,0,,Mar,2,edge_99.0.1150.46,5,Returning_Visitor,FALSE,c_1,112.809367,log_100,,0
1065,3,31.33333333,0,0.0 minutes,33,1077.869048 minutes,1109.202381,0.0015625,0.01953125,0,0,Mar,,chrome_98.0.1,6,Returning_Visitor,FALSE,c_2,123.0102032,log200,,0
1066,0,0,0,0.0 minutes,5,266.3333333 minutes,,0.04,0.08,0,0,Mar,3,chrome_99.1.3,1,Returning_Visitor,FALSE,c_3,102.0895253,log_100,,0
1067,0,0,0,0.0 minutes,3,17.0 minutes,17,0,0.033333333,0,0,Mar,1,safari_15,1,Returning_Visitor,FALSE,c_3,97.19942964,log202,,0
1068,0,0,0,0.0 minutes,3,67.5 minutes,67.5,0,0.066666667,0,0,Mar,1,safari_14,3,Returning_Visitor,TRUE,c_3,98.18370253,log404,,0
1069,3,81,1,0.0 minutes,28,499.6666667 minutes,580.6666667,0,0.022222222,0,0,Mar,2,browser_6_v12,1,Returning_Visitor,FALSE,c_1,108.8370127,log400,,0
1070,1,5.5,0,0.0 minutes,,286.0 minutes,,0.025,0.05,0,0,Mar,2,chrome_90.1.7,6,Returning_Visitor,FALSE,c_1,97.85931124,log202,,0
1071,4,81,0,0.0 minutes,8,112.7285714 minutes,193.7285714,0,0.02,0,0,Mar,2,chrome_90.1.7,2,Returning_Visitor,FALSE,,97.85260995,log202,,0
1072,0,0,0,0.0 minutes,11,241.0 minutes,241,0,0.018181818,0,0,Mar,2,chrome_99.1.3,5,Returning_Visitor,FALSE,c_1,97.68536648,log202,,0
1073,0,0,0,0.0 minutes,11,187.0 minutes,,0.031818182,0.068181818,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_1,88.65013945,log8080,,0
1074,3,91,2,338.0 minutes,11,451.0 minutes,880,0,0.006666667,45.7504,0,Mar,2,chrome_90.1.7,1,New_Visitor,FALSE,c_10,93.29414922,log202,,1
1075,2,85.5,0,,,1741.483333 minutes,,0,0.002051282,27.12804201,0,Mar,2,browser_10_v7,1,Returning_Visitor,FALSE,c_1,92.93685426,log_100,,0
1076,5,36.33333333,3,53.0 minutes,22,406.0 minutes,,0.002564103,0.013461538,0,0,Mar,4,safari_14.1,1,Returning_Visitor,FALSE,c_1,101.1538657,log200,,0
1077,0,0,0,,19,,,0,0.021052632,0,0,Mar,2,chrome_99.1.3,3,Returning_Visitor,FALSE,c_10,98.09172902,log_100,,0
1078,7,110.25,0,0.0 minutes,20,266.5833333 minutes,376.8333333,0.011111111,0.039753086,0,0,Mar,2,chrome_80,1,Returning_Visitor,FALSE,c_2,84.75422335,log200,,0
1079,0,0,0,0.0 minutes,6,546.0 minutes,546,0,0.04,35.49,0,Mar,2,chrome_80,3,Returning_Visitor,FALSE,c_1,113.6315634,log200,,1
1080,0,0,0,0.0 minutes,16,2156.0 minutes,,0.01875,0.035416667,0,0,Mar,2,chrome_80,3,Returning_Visitor,FALSE,c_1,103.637796,log404,,0
1081,0,0,0,,17,557.1666667 minutes,557.1666667,0.023529412,0.049509804,0,0,Mar,3,chrome_80,1,Returning_Visitor,FALSE,c_1,116.7590871,log202,,0
1082,2,27,1,35.0 minutes,19,,523.05,0.016666667,0.026190476,16.33942857,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,91.3413863,log200,,0
1083,0,0,0,0.0 minutes,18,1473.333333 minutes,1473.333333,0.011111111,0.044444444,0,0,Mar,1,safari_13.1,1,Returning_Visitor,FALSE,c_2,101.4315814,log200,,0
1084,4,155.5,0,0.0 minutes,13,474.8333333 minutes,630.3333333,0,0.00625,0,0,Mar,3,chrome_89,1,Returning_Visitor,FALSE,c_1,101.2270067,log_100,,0
1085,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,1,safari_15.4,4,Returning_Visitor,FALSE,c_1,96.90991737,log400,,0
1086,0,0,0,0.0 minutes,6,212.0 minutes,212,0.026666667,0.03968254,0,0,Mar,3,chrome_90.1.7,3,Returning_Visitor,FALSE,c_1,96.14120267,log200,,0
1087,5,487.5,0,0.0 minutes,11,500.0 minutes,987.5,0,0.015384615,0,0,Mar,1,browser_8_v17,1,New_Visitor,FALSE,c_11,114.7245649,log404,,0
1088,0,0,3,56.0 minutes,10,369.0 minutes,,0,0.016666667,0,0,Mar,1,safari_15.2,4,New_Visitor,TRUE,c_2,98.99486718,log400,,0
1089,0,0,0,0.0 minutes,5,136.6666667 minutes,,0.02,0.12,0,,Mar,3,chrome_99.1.3,1,Returning_Visitor,TRUE,c_10,122.220001,log400,,0
1090,0,0,0,0.0 minutes,10,243.2 minutes,243.2,0.02,0.04,0,0,Mar,2,chrome_98.0.1,4,Returning_Visitor,FALSE,c_1,122.1159756,log8080,,0
1091,0,0,0,0.0 minutes,12,459.0 minutes,,0,0.02,0,0,Mar,2,edge_96.0.1054.75,3,Returning_Visitor,FALSE,c_1,85.83969676,log400,,0
1092,5,376.8,3,105.6666667 minutes,6,441.4666667 minutes,923.9333334,0,0.003333333,0,0,Mar,,chrome_89,1,Returning_Visitor,FALSE,c_1,103.1595535,log_100,,0
1093,0,0,0,0.0 minutes,3,36.0 minutes,36,0,0.033333333,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_2,106.0818006,log202,,0
1094,0,0,0,0.0 minutes,20,518.6666667 minutes,,0,0.011111111,0,0,Mar,2,chrome_99.1.3,2,Returning_Visitor,FALSE,c_1,111.1132474,log8080,,0
1095,7,606,1,33.0 minutes,26,631.4583333 minutes,1270.458333,0,0.007142857,0,0,Mar,1,safari_13.1,7,Returning_Visitor,FALSE,c_2,119.93716,log400,,0
1096,11,1640.590909,0,0.0 minutes,16,1849.833333 minutes,,0,0.013636364,10.78136364,0,Mar,1,safari_15.4,2,Returning_Visitor,FALSE,c_3,107.8774305,log_100,,0
1097,1,0,0,0.0 minutes,8,436.0 minutes,436,0,0.022222222,0,0,Mar,2,edge_96.0.1054.72,6,Returning_Visitor,TRUE,c_1,95.3182886,log8080,,0
1098,0,0,0,0.0 minutes,5,132.0 minutes,132,0,0.04,0,0,Mar,1,safari_13,1,Returning_Visitor,TRUE,c_1,109.7570857,log200,,0
1099,2,63,0,0.0 minutes,35,850.3333333 minutes,,0,0.005405405,0,0,Mar,2,,3,New_Visitor,TRUE,c_2,106.179689,log400,,0
1100,6,136.5555556,0,0.0 minutes,59,3224.819084 minutes,,0.002985075,0.011923715,8.567426866,0,Mar,2,edge_96.0.1054.75,2,Returning_Visitor,TRUE,c_2,112.0580603,log404,,1
1101,3,76,0,0.0 minutes,24,1038.845238 minutes,1114.845238,0,0.008333333,0,0,Mar,2,chrome_89,4,New_Visitor,FALSE,c_3,88.22532611,log400,,0
1102,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,1,safari_14.1,1,Returning_Visitor,FALSE,c_1,106.9116086,log8080,,0
1103,0,0,0,0.0 minutes,6,216.0 minutes,216,0,0.033333333,0,0,Mar,2,,7,Returning_Visitor,FALSE,c_10,97.81416211,log202,3.305456104,0
1104,2,11,,0.0 minutes,20,363.6666667 minutes,,0.01,0.016666667,0,0,Mar,2,chrome_89,1,Returning_Visitor,TRUE,c_3,109.5454339,log200,,0
1105,0,0,0,0.0 minutes,5,146.0 minutes,,0.146666667,0.186666667,0,0,Mar,3,chrome_98.0.1,7,Returning_Visitor,FALSE,c_3,84.13242729,log202,,0
1106,0,0,0,0.0 minutes,8,228.0 minutes,,0,0.028571429,0,0,Mar,4,safari_15.2,3,Returning_Visitor,FALSE,c_2,95.12708151,log202,,0
1107,0,0,0,0.0 minutes,2,0.0 minutes,0,0.2,0.2,0,0,Mar,2,chrome_80,1,Returning_Visitor,FALSE,c_1,89.85541936,log404,,0
1108,0,0,0,0.0 minutes,11,419.75 minutes,419.75,0,0.006060606,0,0,Mar,2,chrome_80,6,Returning_Visitor,FALSE,c_1,97.48314211,log_100,,0
1109,0,0,0,0.0 minutes,15,270.0 minutes,,0.028571429,0.035714286,0,0,Mar,2,,7,Returning_Visitor,FALSE,,79.94119313,log_100,,0
1110,1,1.333333333,0,0.0 minutes,32,395.2222222 minutes,,0.006060606,0.011111111,0,0,Mar,2,edge_96.0.1054.75,1,Returning_Visitor,TRUE,c_2,103.6183664,log404,,0
1111,0,0,0,0.0 minutes,17,945.0108696 minutes,945.0108696,0.006334842,0.023889556,0,,Mar,3,chrome_80,3,Returning_Visitor,FALSE,c_10,95.92917796,log404,,0
1112,0,0,1,55.0 minutes,9,936.8333333 minutes,,0,0.022222222,53.25533333,0,Mar,1,safari_14,1,Returning_Visitor,TRUE,c_2,95.04086777,log202,,1
1113,0,0,0,0.0 minutes,3,8.0 minutes,8,0,0.066666667,0,0,Mar,2,chrome_89,6,Returning_Visitor,FALSE,c_1,90.16188648,log404,,0
1114,0,0,0,0.0 minutes,20,447.5 minutes,447.5,0.02,0.04,0,0,Mar,2,chrome_89,1,Returning_Visitor,FALSE,c_1,85.11950688,log400,,0
1115,5,1417.5,0,0.0 minutes,36,1051.248276 minutes,,0,0.002293202,0,0,Mar,2,chrome_80,5,Returning_Visitor,TRUE,c_2,90.54387623,log404,,0
1116,,960,0,0.0 minutes,10,1218.0 minutes,2178,0,0.018181818,0,0,Mar,2,browser_5_v12,1,New_Visitor,FALSE,c_2,113.8596667,log200,,0
1117,2,18,0,0.0 minutes,15,756.3333333 minutes,,0.0125,0.0625,29.24325,0,Mar,2,browser_10_v18,3,Returning_Visitor,FALSE,c_1,101.1645523,log404,,1
1118,2,52,0,0.0 minutes,,427.0833333 minutes,479.0833333,0.026388889,0.059722222,0,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_1,101.2597405,log400,,0
1119,,0,0,0.0 minutes,2,31.0 minutes,,0,0.025,0,0,Mar,3,chrome_99.1.3,3,Returning_Visitor,FALSE,c_3,96.09732879,log_100,,0
1120,,0,0,0.0 minutes,4,388.0 minutes,388,0.05,0.075,0,0,Mar,2,chrome_90.1.7,6,Returning_Visitor,FALSE,c_1,113.5392362,log400,,0
1121,0,0,0,0.0 minutes,4,151.5 minutes,,0,0.05,0,0,Mar,3,,1,Returning_Visitor,FALSE,c_1,110.6959623,log202,,0
1122,,18,0,0.0 minutes,14,411.5 minutes,429.5,0,0.023529412,0,0,Mar,2,chrome_89,8,Returning_Visitor,FALSE,c_2,89.95228782,log202,,0
1123,2,36,0,0.0 minutes,13,142.0 minutes,,0,0.013333333,0,0,Mar,4,chrome_98.0.1,4,Returning_Visitor,FALSE,c_8,105.8711315,log202,,0
1124,2,17,0,0.0 minutes,20,1415.625 minutes,1432.625,0.012698413,0.044761905,32.578313,0,Mar,3,browser_3_v9,1,Returning_Visitor,FALSE,,104.4912525,log200,,0
1125,,139.5,,0.0 minutes,30,1448.752381 minutes,,0.006060606,0.012878788,0,0,Mar,1,chrome_99.1.4,3,New_Visitor,FALSE,c_2,105.3655358,log8080,,0
1126,0,0,0,0.0 minutes,,96.5 minutes,96.5,0,0.022222222,0,,Mar,1,safari_15,1,Returning_Visitor,TRUE,c_3,99.01539082,log404,,0
1127,4,178,2,209.0 minutes,17,2777.666667 minutes,,0,0.009090909,0,0,Mar,3,chrome_80,7,Returning_Visitor,FALSE,c_1,94.79023771,log400,,0
1128,3,180,0,0.0 minutes,12,1436.5 minutes,1616.5,0,0.013333333,27.75904925,0,Mar,2,chrome_89,2,Returning_Visitor,TRUE,c_2,99.83715347,log404,,1
1129,2,107.3333333,0,0.0 minutes,8,224.0 minutes,331.3333333,0,0.01,0,0,Mar,1,chrome_99.1.3,7,Returning_Visitor,TRUE,c_2,96.56902878,log400,,0
1130,4,52,1,7.0 minutes,46,,,0.003773585,0.021383648,16.94643793,0,Mar,2,chrome_80,3,Returning_Visitor,FALSE,c_8,89.13535926,log400,,1
1131,0,0,2,46.0 minutes,9,546.0 minutes,,0,0.02,0,0,Mar,2,browser_6_v14,1,Returning_Visitor,FALSE,c_2,106.3163012,log_100,5.386814934,0
1132,1,4,0,0.0 minutes,43,1418.5 minutes,,0,0.018181818,0,0,Mar,4,safari_15.2,2,Returning_Visitor,TRUE,c_3,86.17400436,log400,,0
1133,1,69,0,0.0 minutes,8,423.0 minutes,492,0,0.025,28.05094335,0,Mar,2,edge_96.0.1054.75,1,New_Visitor,FALSE,c_8,107.6746982,log202,,1
1134,4,183.25,1,21.0 minutes,20,,855.65,0,0.004166667,0,0,Mar,1,safari_15.4,1,Returning_Visitor,FALSE,c_2,106.7433832,log404,,0
1135,0,0,0,0.0 minutes,11,337.0 minutes,,0.045454545,0.061818182,0,0,Mar,1,safari_13,9,Returning_Visitor,FALSE,,89.37143988,log400,,0
1136,,0,,,,,0,0.2,0.2,0,0,,1,safari_15.4,,Returning_Visitor,TRUE,,95.44990567,log200,,0
1137,0,0,0,0.0 minutes,26,1377.769697 minutes,,0,0.008,92.4822063,0,Mar,2,chrome_98.0.1,7,Returning_Visitor,FALSE,,104.1772767,log400,,1
1138,0,0,1,83.0 minutes,16,,306,0,0.023529412,0,0,Mar,2,,1,Returning_Visitor,FALSE,c_2,92.4506945,log400,,0
1139,1,3,2,373.0 minutes,6,66.83333333 minutes,442.8333333,0,0.0125,0,0,Mar,2,,1,New_Visitor,FALSE,c_8,91.63680562,log202,,0
1140,1,613.6666667,0,0.0 minutes,4,957.0 minutes,,0.161904762,0.096298701,0,0,Mar,3,chrome_98.0.1,8,Returning_Visitor,FALSE,c_10,109.3258617,log404,,0
1141,0,0,0,0.0 minutes,2,135.0 minutes,,0,0.1,0,0,Mar,1,safari_13,1,Returning_Visitor,FALSE,c_2,104.7250126,log400,,0
1142,0,0,0,0.0 minutes,36,1166.72619 minutes,1166.72619,0,0.025,4.599,0,Mar,1,safari_14.1,1,Returning_Visitor,TRUE,c_3,113.539632,log400,,1
1143,2,11.92307692,2,139.0 minutes,80,4099.737392 minutes,,0.004117063,0.005279668,16.88069613,0,Mar,3,chrome_99.1.4,1,Returning_Visitor,TRUE,c_2,101.3452816,log_100,,1
1144,1,0,0,0.0 minutes,4,31.0 minutes,31,0,0.05,0,0,Mar,2,chrome_90.1.7,2,Returning_Visitor,TRUE,c_10,111.8720616,log_100,,0
1145,1,8,1,,12,205.9761905 minutes,314.9761905,0.015384615,0.024358974,0,0,Mar,2,edge_99.0.1150.46,3,Returning_Visitor,FALSE,c_1,107.1981922,log8080,,0
1146,1,7,7,141.0 minutes,25,1644.0 minutes,1792,0.002150538,0.018817204,0,0,Mar,2,edge_99.0.1150.46,1,Returning_Visitor,FALSE,c_10,112.7400819,log202,,0
1147,0,,0,0.0 minutes,8,158.5 minutes,,0,0.05,0,0,Mar,1,safari_13,1,Returning_Visitor,TRUE,c_3,98.05252724,log404,,0
1148,1,7,0,0.0 minutes,11,298.0 minutes,,0,0.006666667,0,0,Mar,3,chrome_99.1.4,3,Returning_Visitor,TRUE,c_3,107.7617837,log200,,0
1149,3,1499.571429,1,186.0 minutes,31,2905.943651 minutes,4591.51508,0,0.010215054,0,0,Mar,2,,7,Returning_Visitor,FALSE,c_1,99.21683154,log_100,,0
1150,0,0,0,0.0 minutes,41,419.0 minutes,419,0.01300813,0.03495935,0,0,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_3,104.3956904,log_100,,0
1151,0,0,0,0.0 minutes,5,279.0 minutes,279,0,0.04,0,0,Mar,2,chrome_89,2,Returning_Visitor,FALSE,c_1,97.91869859,log200,,0
1152,1,0,0,0.0 minutes,43,1286.688889 minutes,,0.004545455,0.030266123,4.289292857,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,FALSE,c_6,95.79003972,log200,,0
1153,1,74,0,0.0 minutes,49,1616.083333 minutes,1690.083333,0.004,0.016,0,0,Mar,2,chrome_99.1.4,6,Returning_Visitor,FALSE,c_1,110.4618923,log200,,0
1154,0,0,0,0.0 minutes,26,655.7833333 minutes,,0.003846154,0.013782051,0,0,Mar,1,safari_14,8,Returning_Visitor,FALSE,c_3,93.40486209,log400,,0
1155,0,0,0,0.0 minutes,2,27.0 minutes,27,0,0.1,0,0,Mar,4,,4,Returning_Visitor,FALSE,c_2,103.4276198,log404,,0
1156,0,0,0,0.0 minutes,2,,,0.2,0.2,0,0,Mar,1,safari_15.4,1,Returning_Visitor,FALSE,c_1,92.44433559,log_100,,0
1157,3,242,0,0.0 minutes,12,,528,0,0.014285714,0,0,Mar,1,safari_13.1,1,New_Visitor,TRUE,c_2,85.28162169,log200,,0
1158,,0,0,0.0 minutes,6,835.8333333 minutes,,0.033333333,0.066666667,0,0,Mar,1,safari_14.1,1,Returning_Visitor,FALSE,c_1,92.43462092,log202,,0
1159,7,217.8333333,1,23.5 minutes,18,338.1272727 minutes,579.460606,0,0.014393939,0,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,FALSE,,101.1757781,log_100,,0
1160,0,0,0,0.0 minutes,2,22.0 minutes,,0,0.1,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,91.14782905,log400,,0
1161,2,136.6666667,1,9.5 minutes,20,1572.571429 minutes,1718.738096,0,0.015873016,0,0,Mar,3,chrome_89,3,Returning_Visitor,FALSE,c_1,96.95995042,log200,,0
1162,12,739.2091954,1,16.0 minutes,21,1321.059195 minutes,2076.26839,0.009032258,0.025133361,78.34560177,0,Mar,2,chrome_99.1.4,1,Returning_Visitor,FALSE,c_8,91.03429478,log404,,1
1163,0,,0,0.0 minutes,2,187.0 minutes,187,0.1,0.15,0,0,Mar,3,chrome_80,1,Returning_Visitor,FALSE,c_3,103.9057095,log404,,0
1164,4,33,0,0.0 minutes,19,502.4583333 minutes,535.4583333,0,0.011904762,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,82.5075382,log202,,0
1165,0,0,0,0.0 minutes,1,0.0 minutes,0,0.2,0.2,0,0,Mar,1,safari_15,8,Returning_Visitor,FALSE,c_1,89.7480499,log8080,,0
1166,3,14,0,0.0 minutes,20,1424.928571 minutes,,0.01,0.022222222,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,96.72036312,log8080,,0
1167,5,91.83333333,0,0.0 minutes,32,1480.666667 minutes,1572.5,0,0.006857143,0,0,Mar,1,safari_13.1,1,Returning_Visitor,TRUE,c_3,92.98861239,log404,,0
1168,1,,0,0.0 minutes,6,25.5 minutes,56.5,0.066666667,0.083333333,0,0,Mar,3,chrome_89,3,Returning_Visitor,FALSE,c_1,109.5324089,log8080,,0
1169,0,0,,0.0 minutes,5,236.0 minutes,236,0,0.04,0,0,Mar,1,safari_15,6,Returning_Visitor,FALSE,c_1,78.62986244,log404,,0
1170,,58,0,0.0 minutes,50,952.4345238 minutes,,0,0.011538462,2.179730769,0,Mar,4,chrome_89,2,Returning_Visitor,TRUE,,90.77422671,log202,,1
1171,0,0,0,0.0 minutes,5,182.0 minutes,,0,0.04,0,0,Mar,3,chrome_80,6,Returning_Visitor,FALSE,c_1,91.44601565,log400,,0
1172,0,0,0,0.0 minutes,24,854.3333333 minutes,,0,0.008333333,0,0,Mar,4,safari_14,1,Returning_Visitor,FALSE,c_10,100.4144903,log_100,,0
1173,0,0,0,0.0 minutes,3,39.0 minutes,39,0,0.022222222,0,0,Mar,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_3,94.79827109,log200,,0
1174,0,0,0,0.0 minutes,,1332.833333 minutes,1332.833333,0.014285714,0.005714286,0,0,Mar,2,browser_5_v7,4,Returning_Visitor,TRUE,c_2,105.0133913,log202,,0
1175,5,89.75,0,0.0 minutes,16,467.9166667 minutes,557.6666667,0.011111111,0.016666667,0,0,Mar,3,chrome_80,4,Returning_Visitor,TRUE,c_2,84.41113416,log_100,,0
1176,1,9.5,0,0.0 minutes,25,674.25 minutes,,0,0.017307692,0,0,Mar,2,chrome_90.1.7,7,Returning_Visitor,FALSE,c_2,107.0515344,log400,,0
1177,9,165.5,0,0.0 minutes,50,2207.391667 minutes,2372.891667,0.001724138,0.009972955,15.30003763,0,Mar,1,safari_15.4,4,Returning_Visitor,TRUE,c_3,103.9973715,log_100,,0
1178,0,0,0,0.0 minutes,10,300.0 minutes,300,0,0.05,0,0,Mar,2,chrome_98.0.1,1,Returning_Visitor,FALSE,c_1,101.7960281,log404,,0
1179,0,0,0,0.0 minutes,34,311.5 minutes,,0,0.011764706,0,0,Mar,2,,4,Returning_Visitor,FALSE,c_1,100.955899,log404,,0
1180,3,57,0,0.0 minutes,15,486.5166667 minutes,543.5166667,0,0.011111111,0,0,Mar,2,chrome_99.1.3,5,Returning_Visitor,FALSE,c_6,99.2600621,log400,,0
1181,0,0,1,255.0 minutes,15,1418.25 minutes,1673.25,0,0.00625,0,0,Mar,2,chrome_80,3,Returning_Visitor,FALSE,c_1,110.4644543,log200,,0
1182,1,13,0,0.0 minutes,10,391.85 minutes,404.85,0.018055556,0.046984127,0,0,Mar,3,chrome_99.1.3,4,Returning_Visitor,TRUE,c_3,104.0649732,log202,,0
1183,3,63,0,0.0 minutes,10,142.6666667 minutes,205.6666667,0,0.015384615,0,0,Mar,2,chrome_98.0.1,7,New_Visitor,TRUE,,97.76729755,log404,,0
1184,3,134,0,0.0 minutes,53,1659.319697 minutes,1793.319697,0,0.00380117,62.34813701,0,Mar,4,safari_13.1,1,Returning_Visitor,FALSE,c_2,108.2456841,log400,,1
1185,0,0,,0.0 minutes,1,,,0.2,0.2,0,0,Mar,3,chrome_90.1.7,3,Returning_Visitor,TRUE,c_1,124.1609446,log404,,0
1186,0,0,0,0.0 minutes,,,0,0.2,0.2,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,120.0654509,log_100,,0
1187,0,0,0,0.0 minutes,59,1560.601163 minutes,1560.601163,0.005172414,0.010673235,0,0,Mar,1,safari_13.1,1,Returning_Visitor,FALSE,c_2,100.2621174,log202,,0
1188,4,67.07142857,0,0.0 minutes,21,2588.958333 minutes,,0,0.011041667,0,0,Mar,3,chrome_80,2,New_Visitor,TRUE,c_8,97.66809061,log202,,0
1189,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Mar,2,chrome_90.1.7,1,Returning_Visitor,FALSE,c_1,92.55959261,log200,,0
1190,0,0,0,0.0 minutes,3,80.0 minutes,,0,0.033333333,0,0,Mar,3,chrome_90.1.7,1,Returning_Visitor,TRUE,c_10,112.7271121,log400,,0
1191,0,0,0,0.0 minutes,1,0.0 minutes,,0.2,0.2,0,0,Mar,2,chrome_99.1.3,9,New_Visitor,TRUE,c_2,105.8929411,log8080,,0
1192,8,87.5,0,0.0 minutes,31,496.5833333 minutes,584.0833333,0.005405405,0.012612613,3.889459459,0,Mar,2,chrome_89,7,Returning_Visitor,FALSE,c_2,97.4848581,log8080,,1
1193,,22,0,0.0 minutes,21,678.2738095 minutes,700.2738095,0,0.012878788,0,0,Mar,3,chrome_99.1.4,1,New_Visitor,FALSE,c_2,97.98423881,log8080,,0
1194,0,0,0,0.0 minutes,4,55.0 minutes,55,0,0.05,0,,Mar,2,chrome_99.1.3,1,Returning_Visitor,FALSE,c_1,97.6685203,log200,,0
1195,0,0,,0.0 minutes,4,34.0 minutes,,0.1,0.15,0,0,Mar,3,chrome_80,6,Returning_Visitor,FALSE,c_1,96.5526739,log404,,0
1196,,17.5,0,,,163.0 minutes,180.5,0,0.011111111,0,0,Mar,,,1,,,,,,,0
1197,0,0,,0.0 minutes,7,286.5 minutes,,0,0.042857143,0,0,Mar,3,browser_3_v14,3,Returning_Visitor,FALSE,c_1,87.22205096,log8080,,0
1198,0,0,0,0.0 minutes,20,,1395.258333,0,0.011111111,0,0,Mar,1,safari_15.2,1,New_Visitor,TRUE,c_9,99.57479442,log8080,,0
1199,1,14,0,0.0 minutes,10,90.0 minutes,104,0,0.018181818,0,0,Mar,2,chrome_98.0.1,2,New_Visitor,FALSE,c_10,88.77805913,log400,,0
1200,5,69.33333333,1,0.0 minutes,,142.0 minutes,,0,0.022222222,0,0,Mar,2,chrome_80,3,New_Visitor,FALSE,c_2,106.9422695,log202,,0
1201,2,148,0,,9,,564.6666667,0,0.004545455,0,0,Mar,3,chrome_80,6,New_Visitor,TRUE,c_2,109.3431472,log_100,,0
1202,1,85,4,208.5 minutes,12,413.8 minutes,,0,0.003921569,0,0,Mar,1,safari_15,1,Returning_Visitor,FALSE,c_2,105.1083409,log8080,,0
1203,0,0,0,0.0 minutes,2,403.0 minutes,403,0.1,0.15,0,0,Mar,2,browser_10_v13,3,Returning_Visitor,FALSE,,104.3650215,log202,,0
1204,0,0,,0.0 minutes,6,106.0 minutes,,0.1,0.116666667,0,0,Mar,3,chrome_99.1.4,1,Returning_Visitor,TRUE,c_1,81.66777846,log202,,0
